,ESTADO,PRODUTO,MES_ANO,VL_VENDA
1428,MS,DIESEL S10,01/2025,6.166666666666667
1429,MS,DIESEL S10,02/2022,5.828125
1430,MS,DIESEL S10,02/2023,5.709677419354839
1431,MS,DIESEL S10,02/2024,5.475609756097561
1432,MS,DIESEL S10,02/2025,5.913043478260869
1433,MS,DIESEL S10,03/2022,5.875
1434,MS,DIESEL S10,03/2023,5.349397590361446
1435,MS,DIESEL S10,03/2024,5.6923076923076925
1436,MS,DIESEL S10,03/2025,6.044444444444444
1437,MS,DIESEL S10,04/2022,6.055555555555555
1438,MS,DIESEL S10,04/2023,5.75
1439,MS,DIESEL S10,04/2024,5.402985074626866
1440,MS,DIESEL S10,04/2025,6.0
1441,MS,DIESEL S10,05/2022,6.211111111111111
1442,MS,DIESEL S10,05/2023,5.264150943396227
1443,MS,DIESEL S10,05/2024,5.592592592592593
1444,MS,DIESEL S10,05/2025,6.045454545454546
1445,MS,DIESEL S10,06/2022,6.157894736842105
1446,MS,DIESEL S10,06/2023,5.704918032786885
1447,MS,DIESEL S10,06/2024,5.878048780487805
1448,MS,DIESEL S10,06/2025,5.916666666666667
1449,MS,DIESEL S10,07/2022,6.017543859649122
1450,MS,DIESEL S10,07/2023,4.958333333333333
1451,MS,DIESEL S10,07/2024,5.972222222222222
1452,MS,DIESEL S10,07/2025,6.045454545454546
1453,MS,DIESEL S10,08/2022,6.024096385542169
1454,MS,DIESEL S10,08/2023,5.461538461538462
1455,MS,DIESEL S10,08/2024,5.465753424657534
1456,MS,DIESEL S10,08/2025,6.0625
1457,MS,DIESEL S10,09/2022,5.98
1458,MS,DIESEL S10,09/2023,5.622950819672131
1459,MS,DIESEL S10,09/2024,5.636363636363637
1460,MS,DIESEL S10,09/2025,5.923076923076923
1461,MS,DIESEL S10,10/2022,5.913793103448276
1462,MS,DIESEL S10,10/2023,5.076923076923077
1463,MS,DIESEL S10,10/2024,5.590909090909091
1464,MS,DIESEL S10,10/2025,6.0
1465,MS,DIESEL S10,11/2022,6.4
1466,MS,DIESEL S10,11/2023,5.642857142857143
1467,MS,DIESEL S10,11/2024,5.72093023255814
1468,MS,DIESEL S10,11/2025,6.043478260869565
1469,MS,DIESEL S10,12/2022,6.288135593220339
1470,MS,DIESEL S10,12/2023,5.417910447761194
1471,MS,DIESEL S10,12/2024,5.7560975609756095
1472,MS,DIESEL S10,12/2025,5.958333333333333
1473,MS,DIESEL S10,<NA>/<NA>,5.819545454545454
1563,MT,DIESEL S10,01/2022,6.101190476190476
1564,MT,DIESEL S10,01/2023,5.351351351351352
1565,MT,DIESEL S10,01/2024,5.5
1566,MT,DIESEL S10,01/2025,5.8
1567,MT,DIESEL S10,02/2022,6.414965986394558
1568,MT,DIESEL S10,02/2023,5.784313725490196
1569,MT,DIESEL S10,02/2024,5.654761904761905
1570,MT,DIESEL S10,02/2025,5.979166666666667
1571,MT,DIESEL S10,03/2022,5.852459016393443
1572,MT,DIESEL S10,03/2023,5.773584905660377
1573,MT,DIESEL S10,03/2024,5.5423728813559325
1574,MT,DIESEL S10,03/2025,5.948275862068965
1575,MT,DIESEL S10,04/2022,6.088235294117647
1576,MT,DIESEL S10,04/2023,5.481481481481482
1577,MT,DIESEL S10,04/2024,5.5
1578,MT,DIESEL S10,04/2025,5.552631578947368
1579,MT,DIESEL S10,05/2022,6.335078534031414
1580,MT,DIESEL S10,05/2023,5.330097087378641
1581,MT,DIESEL S10,05/2024,5.414634146341464
1582,MT,DIESEL S10,05/2025,6.018867924528302
1583,MT,DIESEL S10,06/2022,6.695652173913044
1584,MT,DIESEL S10,06/2023,5.625
1585,MT,DIESEL S10,06/2024,5.511363636363637
1586,MT,DIESEL S10,06/2025,5.659574468085107
1587,MT,DIESEL S10,07/2022,6.436708860759493
1588,MT,DIESEL S10,07/2023,5.367647058823529
1589,MT,DIESEL S10,07/2024,5.52054794520548
1590,MT,DIESEL S10,07/2025,5.816326530612245
1591,MT,DIESEL S10,08/2022,6.101010101010101
1592,MT,DIESEL S10,08/2023,5.524390243902439
1593,MT,DIESEL S10,08/2024,5.589041095890411
1594,MT,DIESEL S10,08/2025,5.833333333333333
1595,MT,DIESEL S10,09/2022,6.107954545454546
1596,MT,DIESEL S10,09/2023,5.63768115942029
1597,MT,DIESEL S10,09/2024,5.48051948051948
1598,MT,DIESEL S10,09/2025,5.567567567567568
1599,MT,DIESEL S10,10/2022,5.975409836065574
1600,MT,DIESEL S10,10/2023,5.321428571428571
1601,MT,DIESEL S10,10/2024,5.575757575757576
1602,MT,DIESEL S10,10/2025,5.90625
1603,MT,DIESEL S10,11/2022,6.411392405063292
1604,MT,DIESEL S10,11/2023,5.466019417475728
1605,MT,DIESEL S10,11/2024,5.607843137254902
1606,MT,DIESEL S10,11/2025,5.675675675675675
1607,MT,DIESEL S10,12/2022,6.53781512605042
1608,MT,DIESEL S10,12/2023,5.485714285714286
1609,MT,DIESEL S10,12/2024,5.54054054054054
1610,MT,DIESEL S10,12/2025,5.983050847457627
1611,MT,DIESEL S10,<NA>/<NA>,5.94821616739425
1703,PA,DIESEL S10,01/2022,6.261744966442953
1704,PA,DIESEL S10,01/2023,5.518518518518518
1705,PA,DIESEL S10,01/2024,5.722222222222222
1706,PA,DIESEL S10,01/2025,5.84
1707,PA,DIESEL S10,02/2022,6.374045801526718
1708,PA,DIESEL S10,02/2023,5.9
1709,PA,DIESEL S10,02/2024,5.630573248407643
1710,PA,DIESEL S10,02/2025,5.6875
1711,PA,DIESEL S10,03/2022,6.251612903225807
1712,PA,DIESEL S10,03/2023,5.664739884393064
1713,PA,DIESEL S10,03/2024,5.9010989010989015
1714,PA,DIESEL S10,03/2025,6.072289156626506
1715,PA,DIESEL S10,04/2022,6.582781456953643
1716,PA,DIESEL S10,04/2023,5.580110497237569
1717,PA,DIESEL S10,04/2024,5.7518796992481205
1718,PA,DIESEL S10,04/2025,5.971428571428572
1719,PA,DIESEL S10,05/2022,6.642045454545454
1720,PA,DIESEL S10,05/2023,5.7368421052631575
1721,PA,DIESEL S10,05/2024,5.581818181818182
1722,PA,DIESEL S10,05/2025,5.976744186046512
1723,PA,DIESEL S10,06/2022,6.842592592592593
1724,PA,DIESEL S10,06/2023,5.631868131868132
1725,PA,DIESEL S10,06/2024,5.6
1726,PA,DIESEL S10,06/2025,6.024390243902439
1727,PA,DIESEL S10,07/2022,6.073684210526316
1728,PA,DIESEL S10,07/2023,5.507936507936508
1729,PA,DIESEL S10,07/2024,5.859504132231405
1730,PA,DIESEL S10,07/2025,5.928571428571429
1731,PA,DIESEL S10,08/2022,6.356687898089172
1732,PA,DIESEL S10,08/2023,5.8538461538461535
1733,PA,DIESEL S10,08/2024,5.688311688311688
1734,PA,DIESEL S10,08/2025,6.071428571428571
1735,PA,DIESEL S10,09/2022,6.515625
1736,PA,DIESEL S10,09/2023,5.765822784810126
1737,PA,DIESEL S10,09/2024,5.683333333333334
1738,PA,DIESEL S10,09/2025,5.783783783783784
1739,PA,DIESEL S10,10/2022,6.297520661157025
1740,PA,DIESEL S10,10/2023,5.486486486486487
1741,PA,DIESEL S10,10/2024,5.784090909090909
1742,PA,DIESEL S10,10/2025,6.132231404958677
1743,PA,DIESEL S10,11/2022,6.211764705882353
1744,PA,DIESEL S10,11/2023,5.725609756097561
1745,PA,DIESEL S10,11/2024,5.76
1746,PA,DIESEL S10,11/2025,6.057692307692308
1747,PA,DIESEL S10,12/2022,6.786096256684492
1748,PA,DIESEL S10,12/2023,5.592
1749,PA,DIESEL S10,12/2024,5.63063063063063
1750,PA,DIESEL S10,12/2025,6.028985507246377
1751,PA,DIESEL S10,<NA>/<NA>,5.965220235499346
1802,PB,DIESEL S10,01/2022,6.152777777777778
1803,PB,DIESEL S10,01/2023,4.981481481481482
1804,PB,DIESEL S10,01/2024,5.1940298507462686
1805,PB,DIESEL S10,01/2025,5.75
1806,PB,DIESEL S10,02/2022,6.307692307692308
1807,PB,DIESEL S10,02/2023,5.342857142857143
1808,PB,DIESEL S10,02/2024,5.225
1809,PB,DIESEL S10,02/2025,5.413793103448276
1810,PB,DIESEL S10,03/2022,5.71875
1811,PB,DIESEL S10,03/2023,5.155555555555556
1812,PB,DIESEL S10,03/2024,5.106060606060606
1813,PB,DIESEL S10,03/2025,5.642857142857143
1814,PB,DIESEL S10,04/2022,6.297872340425532
1815,PB,DIESEL S10,04/2023,5.351648351648351
1816,PB,DIESEL S10,04/2024,5.2625
1817,PB,DIESEL S10,04/2025,6.0
1818,PB,DIESEL S10,05/2022,6.260869565217392
1819,PB,DIESEL S10,05/2023,4.783333333333333
1820,PB,DIESEL S10,05/2024,5.276923076923077
1821,PB,DIESEL S10,05/2025,5.928571428571429
1822,PB,DIESEL S10,06/2022,6.428571428571429
1823,PB,DIESEL S10,06/2023,5.339805825242719
1824,PB,DIESEL S10,06/2024,5.128205128205129
1825,PB,DIESEL S10,06/2025,5.7560975609756095
1826,PB,DIESEL S10,07/2022,5.420289855072464
1827,PB,DIESEL S10,07/2023,5.0
1828,PB,DIESEL S10,07/2024,5.193548387096774
1829,PB,DIESEL S10,07/2025,5.571428571428571
1830,PB,DIESEL S10,08/2022,6.077586206896552
1831,PB,DIESEL S10,08/2023,5.421052631578948
1832,PB,DIESEL S10,08/2024,5.174757281553398
1833,PB,DIESEL S10,08/2025,5.428571428571429
1834,PB,DIESEL S10,09/2022,5.985915492957746
1835,PB,DIESEL S10,09/2023,5.426470588235294
1836,PB,DIESEL S10,09/2024,5.183098591549296
1837,PB,DIESEL S10,09/2025,5.352941176470588
1838,PB,DIESEL S10,10/2022,5.735849056603773
1839,PB,DIESEL S10,10/2023,5.0256410256410255
1840,PB,DIESEL S10,10/2024,5.125
1841,PB,DIESEL S10,10/2025,5.863636363636363
1842,PB,DIESEL S10,11/2022,6.092436974789916
1843,PB,DIESEL S10,11/2023,5.40625
1844,PB,DIESEL S10,11/2024,5.190476190476191
1845,PB,DIESEL S10,11/2025,5.653846153846154
1846,PB,DIESEL S10,12/2022,6.193181818181818
1847,PB,DIESEL S10,12/2023,4.886792452830188
1848,PB,DIESEL S10,12/2024,5.21875
1849,PB,DIESEL S10,12/2025,5.666666666666667
1850,PB,DIESEL S10,<NA>/<NA>,5.559774964838256
1948,PE,DIESEL S10,01/2022,5.962962962962963
1949,PE,DIESEL S10,01/2023,5.03030303030303
1950,PE,DIESEL S10,01/2024,5.090322580645161
1951,PE,DIESEL S10,01/2025,5.2
1952,PE,DIESEL S10,02/2022,5.670588235294118
1953,PE,DIESEL S10,02/2023,4.893129770992366
1954,PE,DIESEL S10,02/2024,5.036585365853658
1955,PE,DIESEL S10,02/2025,5.411764705882353
1956,PE,DIESEL S10,03/2022,5.938461538461539
1957,PE,DIESEL S10,03/2023,5.149635036496351
1958,PE,DIESEL S10,03/2024,5.118081180811808
1959,PE,DIESEL S10,03/2025,5.540322580645161
1960,PE,DIESEL S10,04/2022,6.161825726141079
1961,PE,DIESEL S10,04/2023,4.933085501858736
1962,PE,DIESEL S10,04/2024,5.086956521739131
1963,PE,DIESEL S10,04/2025,5.463636363636364
1964,PE,DIESEL S10,05/2022,5.838541666666667
1965,PE,DIESEL S10,05/2023,4.995833333333334
1966,PE,DIESEL S10,05/2024,5.113744075829384
1967,PE,DIESEL S10,05/2025,5.275229357798165
1968,PE,DIESEL S10,06/2022,6.25206611570248
1969,PE,DIESEL S10,06/2023,5.020576131687243
1970,PE,DIESEL S10,06/2024,5.083700440528634
1971,PE,DIESEL S10,06/2025,5.557377049180328
1972,PE,DIESEL S10,07/2022,5.668224299065421
1973,PE,DIESEL S10,07/2023,5.015810276679842
1974,PE,DIESEL S10,07/2024,5.051020408163265
1975,PE,DIESEL S10,07/2025,5.414507772020725
1976,PE,DIESEL S10,08/2022,5.804195804195804
1977,PE,DIESEL S10,08/2023,5.040723981900452
1978,PE,DIESEL S10,08/2024,5.06949806949807
1979,PE,DIESEL S10,08/2025,5.376344086021505
1980,PE,DIESEL S10,09/2022,5.781818181818182
1981,PE,DIESEL S10,09/2023,5.027272727272727
1982,PE,DIESEL S10,09/2024,5.060483870967742
1983,PE,DIESEL S10,09/2025,5.282442748091603
1984,PE,DIESEL S10,10/2022,5.932926829268292
1985,PE,DIESEL S10,10/2023,5.081818181818182
1986,PE,DIESEL S10,10/2024,5.149321266968326
1987,PE,DIESEL S10,10/2025,5.618181818181818
1988,PE,DIESEL S10,11/2022,6.168067226890757
1989,PE,DIESEL S10,11/2023,5.039735099337748
1990,PE,DIESEL S10,11/2024,5.107843137254902
1991,PE,DIESEL S10,11/2025,5.5
1992,PE,DIESEL S10,12/2022,5.966183574879227
1993,PE,DIESEL S10,12/2023,4.861111111111111
1994,PE,DIESEL S10,12/2024,5.05050505050505
1995,PE,DIESEL S10,12/2025,5.4944444444444445
1996,PE,DIESEL S10,<NA>/<NA>,5.365814074266424
2095,PI,DIESEL S10,01/2022,6.253521126760563
2096,PI,DIESEL S10,01/2023,5.222222222222222
2097,PI,DIESEL S10,01/2024,5.379310344827586
2098,PI,DIESEL S10,01/2025,6.0
2099,PI,DIESEL S10,02/2022,6.24
2100,PI,DIESEL S10,02/2023,5.680555555555555
2101,PI,DIESEL S10,02/2024,5.436619718309859
2102,PI,DIESEL S10,02/2025,5.75
2103,PI,DIESEL S10,03/2022,5.776699029126213
2104,PI,DIESEL S10,03/2023,5.5
2105,PI,DIESEL S10,03/2024,5.313432835820896
2106,PI,DIESEL S10,03/2025,5.861111111111111
2107,PI,DIESEL S10,04/2022,6.2727272727272725
2108,PI,DIESEL S10,04/2023,5.586956521739131
2109,PI,DIESEL S10,04/2024,5.380952380952381
2110,PI,DIESEL S10,04/2025,5.655172413793103
2111,PI,DIESEL S10,05/2022,6.566371681415929
2112,PI,DIESEL S10,05/2023,5.152941176470589
2113,PI,DIESEL S10,05/2024,5.428571428571429
2114,PI,DIESEL S10,05/2025,5.837209302325581
2115,PI,DIESEL S10,06/2022,6.545454545454546
2116,PI,DIESEL S10,06/2023,5.641975308641976
2117,PI,DIESEL S10,06/2024,5.3478260869565215
2118,PI,DIESEL S10,06/2025,5.909090909090909
2119,PI,DIESEL S10,07/2022,6.28169014084507
2120,PI,DIESEL S10,07/2023,5.224137931034483
2121,PI,DIESEL S10,07/2024,5.213333333333333
2122,PI,DIESEL S10,07/2025,5.777777777777778
2123,PI,DIESEL S10,08/2022,5.909090909090909
2124,PI,DIESEL S10,08/2023,5.404761904761905
2125,PI,DIESEL S10,08/2024,5.421875
2126,PI,DIESEL S10,08/2025,5.72093023255814
2127,PI,DIESEL S10,09/2022,6.418032786885246
2128,PI,DIESEL S10,09/2023,5.323529411764706
2129,PI,DIESEL S10,09/2024,5.434782608695652
2130,PI,DIESEL S10,09/2025,5.62962962962963
2131,PI,DIESEL S10,10/2022,5.746987951807229
2132,PI,DIESEL S10,10/2023,5.402173913043479
2133,PI,DIESEL S10,10/2024,5.41747572815534
2134,PI,DIESEL S10,10/2025,5.833333333333333
2135,PI,DIESEL S10,11/2022,6.554216867469879
2136,PI,DIESEL S10,11/2023,5.566666666666666
2137,PI,DIESEL S10,11/2024,5.487179487179487
2138,PI,DIESEL S10,11/2025,5.735294117647059
2139,PI,DIESEL S10,12/2022,6.483870967741935
2140,PI,DIESEL S10,12/2023,5.098765432098766
2141,PI,DIESEL S10,12/2024,5.34375
2142,PI,DIESEL S10,12/2025,5.9
2143,PI,DIESEL S10,<NA>/<NA>,5.769580268282129
2193,PR,DIESEL S10,01/2022,5.992990654205608
2194,PR,DIESEL S10,01/2023,5.2317073170731705
2195,PR,DIESEL S10,01/2024,5.404580152671755
2196,PR,DIESEL S10,01/2025,5.75
2197,PR,DIESEL S10,02/2022,5.585164835164835
2198,PR,DIESEL S10,02/2023,5.384892086330935
2199,PR,DIESEL S10,02/2024,5.303921568627451
2200,PR,DIESEL S10,02/2025,5.575342465753424
2201,PR,DIESEL S10,03/2022,5.832214765100671
2202,PR,DIESEL S10,03/2023,5.22289156626506
2203,PR,DIESEL S10,03/2024,5.294964028776978
2204,PR,DIESEL S10,03/2025,5.779005524861878
2205,PR,DIESEL S10,04/2022,6.111688311688312
2206,PR,DIESEL S10,04/2023,5.2747875354107645
2207,PR,DIESEL S10,04/2024,5.329670329670329
2208,PR,DIESEL S10,04/2025,5.7478991596638656
2209,PR,DIESEL S10,05/2022,5.921146953405018
2210,PR,DIESEL S10,05/2023,5.203856749311295
2211,PR,DIESEL S10,05/2024,5.309375
2212,PR,DIESEL S10,05/2025,5.851428571428571
2213,PR,DIESEL S10,06/2022,6.2745098039215685
2214,PR,DIESEL S10,06/2023,5.317460317460317
2215,PR,DIESEL S10,06/2024,5.35408560311284
2216,PR,DIESEL S10,06/2025,5.653225806451613
2217,PR,DIESEL S10,07/2022,5.845588235294118
2218,PR,DIESEL S10,07/2023,5.2026666666666666
2219,PR,DIESEL S10,07/2024,5.360714285714286
2220,PR,DIESEL S10,07/2025,5.755102040816326
2221,PR,DIESEL S10,08/2022,5.854077253218884
2222,PR,DIESEL S10,08/2023,5.132258064516129
2223,PR,DIESEL S10,08/2024,5.275316455696203
2224,PR,DIESEL S10,08/2025,5.652173913043479
2225,PR,DIESEL S10,09/2022,5.642384105960265
2226,PR,DIESEL S10,09/2023,5.306930693069307
2227,PR,DIESEL S10,09/2024,5.399361022364217
2228,PR,DIESEL S10,09/2025,5.649484536082475
2229,PR,DIESEL S10,10/2022,5.927350427350428
2230,PR,DIESEL S10,10/2023,5.1396103896103895
2231,PR,DIESEL S10,10/2024,5.326086956521739
2232,PR,DIESEL S10,10/2025,5.704081632653061
2233,PR,DIESEL S10,11/2022,6.058252427184466
2234,PR,DIESEL S10,11/2023,5.311111111111111
2235,PR,DIESEL S10,11/2024,5.314516129032258
2236,PR,DIESEL S10,11/2025,5.822784810126582
2237,PR,DIESEL S10,12/2022,6.123015873015873
2238,PR,DIESEL S10,12/2023,5.175895765472313
2239,PR,DIESEL S10,12/2024,5.392086330935252
2240,PR,DIESEL S10,12/2025,5.682926829268292
2241,PR,DIESEL S10,<NA>/<NA>,5.582726610848198
2340,RJ,DIESEL S10,01/2022,5.932352941176471
2341,RJ,DIESEL S10,01/2023,5.206008583690987
2342,RJ,DIESEL S10,01/2024,5.427272727272728
2343,RJ,DIESEL S10,01/2025,5.872340425531915
2344,RJ,DIESEL S10,02/2022,6.225733634311513
2345,RJ,DIESEL S10,02/2023,5.342105263157895
2346,RJ,DIESEL S10,02/2024,5.457746478873239
2347,RJ,DIESEL S10,02/2025,5.680981595092025
2348,RJ,DIESEL S10,03/2022,5.821548821548822
2349,RJ,DIESEL S10,03/2023,5.366771159874608
2350,RJ,DIESEL S10,03/2024,5.465517241379311
2351,RJ,DIESEL S10,03/2025,5.881118881118881
2352,RJ,DIESEL S10,04/2022,6.13265306122449
2353,RJ,DIESEL S10,04/2023,5.365914786967418
2354,RJ,DIESEL S10,04/2024,5.414860681114551
2355,RJ,DIESEL S10,04/2025,5.855670103092783
2356,RJ,DIESEL S10,05/2022,6.252653927813164
2357,RJ,DIESEL S10,05/2023,5.156549520766773
2358,RJ,DIESEL S10,05/2024,5.435028248587571
2359,RJ,DIESEL S10,05/2025,5.850467289719626
2360,RJ,DIESEL S10,06/2022,6.140992167101827
2361,RJ,DIESEL S10,06/2023,5.312020460358056
2362,RJ,DIESEL S10,06/2024,5.47112462006079
2363,RJ,DIESEL S10,06/2025,5.7156398104265405
2364,RJ,DIESEL S10,07/2022,5.95873786407767
2365,RJ,DIESEL S10,07/2023,5.204545454545454
2366,RJ,DIESEL S10,07/2024,5.490909090909091
2367,RJ,DIESEL S10,07/2025,5.862559241706161
2368,RJ,DIESEL S10,08/2022,5.9763779527559056
2369,RJ,DIESEL S10,08/2023,5.358974358974359
2370,RJ,DIESEL S10,08/2024,5.459905660377358
2371,RJ,DIESEL S10,08/2025,5.8352941176470585
2372,RJ,DIESEL S10,09/2022,5.992063492063492
2373,RJ,DIESEL S10,09/2023,5.27027027027027
2374,RJ,DIESEL S10,09/2024,5.413870246085011
2375,RJ,DIESEL S10,09/2025,5.598802395209581
2376,RJ,DIESEL S10,10/2022,5.663934426229508
2377,RJ,DIESEL S10,10/2023,5.176638176638177
2378,RJ,DIESEL S10,10/2024,5.5
2379,RJ,DIESEL S10,10/2025,5.917808219178082
2380,RJ,DIESEL S10,11/2022,6.158469945355192
2381,RJ,DIESEL S10,11/2023,5.306666666666667
2382,RJ,DIESEL S10,11/2024,5.5303514376996805
2383,RJ,DIESEL S10,11/2025,5.907216494845361
2384,RJ,DIESEL S10,12/2022,6.302173913043478
2385,RJ,DIESEL S10,12/2023,5.257731958762887
2386,RJ,DIESEL S10,12/2024,5.49002849002849
2387,RJ,DIESEL S10,12/2025,5.75
2388,RJ,DIESEL S10,<NA>/<NA>,5.669480348193089
2487,RN,DIESEL S10,01/2022,6.195121951219512
2488,RN,DIESEL S10,01/2023,5.346153846153846
2489,RN,DIESEL S10,01/2024,5.659090909090909
2490,RN,DIESEL S10,01/2025,6.0
2491,RN,DIESEL S10,02/2022,6.215189873417722
2492,RN,DIESEL S10,02/2023,5.465116279069767
2493,RN,DIESEL S10,02/2024,5.622222222222222
2494,RN,DIESEL S10,02/2025,5.7
2495,RN,DIESEL S10,03/2022,6.041666666666667
2496,RN,DIESEL S10,03/2023,5.38
2497,RN,DIESEL S10,03/2024,5.777777777777778
2498,RN,DIESEL S10,03/2025,5.863636363636363
2499,RN,DIESEL S10,04/2022,5.673469387755102
2500,RN,DIESEL S10,04/2023,5.6
2501,RN,DIESEL S10,04/2024,5.580645161290323
2502,RN,DIESEL S10,04/2025,6.0
2503,RN,DIESEL S10,05/2022,6.535714285714286
2504,RN,DIESEL S10,05/2023,5.320754716981132
2505,RN,DIESEL S10,05/2024,5.888888888888889
2506,RN,DIESEL S10,05/2025,5.655172413793103
2507,RN,DIESEL S10,06/2022,6.640350877192983
2508,RN,DIESEL S10,06/2023,5.635294117647059
2509,RN,DIESEL S10,06/2024,5.914893617021277
2510,RN,DIESEL S10,06/2025,6.046511627906977
2511,RN,DIESEL S10,07/2022,6.076086956521739
2512,RN,DIESEL S10,07/2023,5.711864406779661
2513,RN,DIESEL S10,07/2024,5.488372093023256
2514,RN,DIESEL S10,07/2025,6.052631578947368
2515,RN,DIESEL S10,08/2022,6.415094339622642
2516,RN,DIESEL S10,08/2023,5.361111111111111
2517,RN,DIESEL S10,08/2024,5.861111111111111
2518,RN,DIESEL S10,08/2025,5.888888888888889
2519,RN,DIESEL S10,09/2022,5.9605263157894735
2520,RN,DIESEL S10,09/2023,5.723404255319149
2521,RN,DIESEL S10,09/2024,5.727272727272728
2522,RN,DIESEL S10,09/2025,5.791666666666667
2523,RN,DIESEL S10,10/2022,5.822222222222222
2524,RN,DIESEL S10,10/2023,5.472727272727273
2525,RN,DIESEL S10,10/2024,5.731343283582089
2526,RN,DIESEL S10,10/2025,5.84
2527,RN,DIESEL S10,11/2022,6.803571428571429
2528,RN,DIESEL S10,11/2023,5.4603174603174605
2529,RN,DIESEL S10,11/2024,5.523809523809524
2530,RN,DIESEL S10,11/2025,6.0
2531,RN,DIESEL S10,12/2022,6.619469026548672
2532,RN,DIESEL S10,12/2023,5.266666666666667
2533,RN,DIESEL S10,12/2024,5.884615384615385
2534,RN,DIESEL S10,12/2025,5.642857142857143
2535,RN,DIESEL S10,<NA>/<NA>,5.947057311745053
2633,RO,DIESEL S10,01/2022,6.464285714285714
2634,RO,DIESEL S10,01/2023,5.617021276595745
2635,RO,DIESEL S10,01/2024,6.264150943396227
2636,RO,DIESEL S10,01/2025,6.285714285714286
2637,RO,DIESEL S10,02/2022,6.146341463414634
2638,RO,DIESEL S10,02/2023,5.927272727272728
2639,RO,DIESEL S10,02/2024,5.947368421052632
2640,RO,DIESEL S10,02/2025,6.05
2641,RO,DIESEL S10,03/2022,6.2
2642,RO,DIESEL S10,03/2023,5.87037037037037
2643,RO,DIESEL S10,03/2024,6.0285714285714285
2644,RO,DIESEL S10,03/2025,6.1875
2645,RO,DIESEL S10,04/2022,6.049382716049383
2646,RO,DIESEL S10,04/2023,5.946808510638298
2647,RO,DIESEL S10,04/2024,6.035714285714286
2648,RO,DIESEL S10,04/2025,6.333333333333333
2649,RO,DIESEL S10,05/2022,6.6395348837209305
2650,RO,DIESEL S10,05/2023,5.652777777777778
2651,RO,DIESEL S10,05/2024,6.0
2652,RO,DIESEL S10,05/2025,6.093023255813954
2653,RO,DIESEL S10,06/2022,6.519230769230769
2654,RO,DIESEL S10,06/2023,5.895238095238096
2655,RO,DIESEL S10,06/2024,6.044117647058823
2656,RO,DIESEL S10,06/2025,6.1891891891891895
2657,RO,DIESEL S10,07/2022,6.588235294117647
2658,RO,DIESEL S10,07/2023,5.975609756097561
2659,RO,DIESEL S10,07/2024,6.109090909090909
2660,RO,DIESEL S10,07/2025,6.1891891891891895
2661,RO,DIESEL S10,08/2022,6.586538461538462
2662,RO,DIESEL S10,08/2023,5.632352941176471
2663,RO,DIESEL S10,08/2024,6.095238095238095
2664,RO,DIESEL S10,08/2025,6.136363636363637
2665,RO,DIESEL S10,09/2022,6.21978021978022
2666,RO,DIESEL S10,09/2023,5.842105263157895
2667,RO,DIESEL S10,09/2024,6.03
2668,RO,DIESEL S10,09/2025,6.133333333333334
2669,RO,DIESEL S10,10/2022,6.411764705882353
2670,RO,DIESEL S10,10/2023,5.6875
2671,RO,DIESEL S10,10/2024,6.307692307692308
2672,RO,DIESEL S10,10/2025,6.069767441860465
2673,RO,DIESEL S10,11/2022,6.238095238095238
2674,RO,DIESEL S10,11/2023,5.9
2675,RO,DIESEL S10,11/2024,6.208333333333333
2676,RO,DIESEL S10,11/2025,6.266666666666667
2677,RO,DIESEL S10,12/2022,6.66896551724138
2678,RO,DIESEL S10,12/2023,5.590361445783133
2679,RO,DIESEL S10,12/2024,6.033898305084746
2680,RO,DIESEL S10,12/2025,6.25
2681,RO,DIESEL S10,<NA>/<NA>,6.124474348191757
2730,RR,DIESEL S10,01/2022,5.851851851851852
2731,RR,DIESEL S10,01/2023,5.5
2732,RR,DIESEL S10,01/2024,6.0
2733,RR,DIESEL S10,02/2022,5.6
2734,RR,DIESEL S10,02/2023,6.161290322580645
2735,RR,DIESEL S10,02/2024,6.043478260869565
2736,RR,DIESEL S10,02/2025,6.0
2737,RR,DIESEL S10,03/2022,6.6
2738,RR,DIESEL S10,03/2023,5.8125
2739,RR,DIESEL S10,03/2024,6.0
2740,RR,DIESEL S10,03/2025,6.307692307692308
2741,RR,DIESEL S10,04/2022,5.9
2742,RR,DIESEL S10,04/2023,5.782608695652174
2743,RR,DIESEL S10,04/2024,6.0
2744,RR,DIESEL S10,04/2025,6.4
2745,RR,DIESEL S10,05/2022,5.966666666666667
2746,RR,DIESEL S10,05/2023,5.777777777777778
2747,RR,DIESEL S10,05/2024,6.0
2748,RR,DIESEL S10,05/2025,6.909090909090909
2749,RR,DIESEL S10,06/2022,6.814814814814815
2750,RR,DIESEL S10,06/2023,6.162162162162162
2751,RR,DIESEL S10,06/2024,6.0
2752,RR,DIESEL S10,06/2025,6.333333333333333
2753,RR,DIESEL S10,07/2022,6.642857142857143
2754,RR,DIESEL S10,07/2023,6.147058823529412
2755,RR,DIESEL S10,07/2024,6.0
2756,RR,DIESEL S10,07/2025,6.083333333333333
2757,RR,DIESEL S10,08/2022,5.869565217391305
2758,RR,DIESEL S10,08/2023,5.727272727272728
2759,RR,DIESEL S10,08/2024,6.0
2760,RR,DIESEL S10,08/2025,6.111111111111111
2761,RR,DIESEL S10,09/2022,5.823529411764706
2762,RR,DIESEL S10,09/2023,6.222222222222222
2763,RR,DIESEL S10,09/2024,6.0
2764,RR,DIESEL S10,09/2025,6.090909090909091
