,ESTADO,PRODUTO,MES_ANO,VL_VENDA
1276,MG,DIESEL,12/2025,5.540983606557377
1277,MG,DIESEL,<NA>/<NA>,5.442834890965732
1376,MS,DIESEL,01/2022,5.780821917808219
1377,MS,DIESEL,01/2023,5.382352941176471
1378,MS,DIESEL,01/2024,5.742857142857143
1379,MS,DIESEL,01/2025,6.285714285714286
1380,MS,DIESEL,02/2022,5.882352941176471
1381,MS,DIESEL,02/2023,5.7
1382,MS,DIESEL,02/2024,5.5125
1383,MS,DIESEL,02/2025,5.933333333333334
1384,MS,DIESEL,03/2022,5.747126436781609
1385,MS,DIESEL,03/2023,5.325
1386,MS,DIESEL,03/2024,5.75
1387,MS,DIESEL,03/2025,6.122448979591836
1388,MS,DIESEL,04/2022,6.036144578313253
1389,MS,DIESEL,04/2023,5.730769230769231
1390,MS,DIESEL,04/2024,5.418181818181818
1391,MS,DIESEL,04/2025,5.833333333333333
1392,MS,DIESEL,05/2022,6.134831460674158
1393,MS,DIESEL,05/2023,5.23404255319149
1394,MS,DIESEL,05/2024,5.64
1395,MS,DIESEL,05/2025,5.954545454545454
1396,MS,DIESEL,06/2022,6.2727272727272725
1397,MS,DIESEL,06/2023,5.462365591397849
1398,MS,DIESEL,06/2024,5.8108108108108105
1399,MS,DIESEL,06/2025,5.783783783783784
1400,MS,DIESEL,07/2022,5.810526315789474
1401,MS,DIESEL,07/2023,4.815789473684211
1402,MS,DIESEL,07/2024,6.0
1403,MS,DIESEL,07/2025,6.153846153846154
1404,MS,DIESEL,08/2022,5.909090909090909
1405,MS,DIESEL,08/2023,5.383333333333334
1406,MS,DIESEL,08/2024,5.473684210526316
1407,MS,DIESEL,08/2025,6.0
1408,MS,DIESEL,09/2022,5.973333333333334
1409,MS,DIESEL,09/2023,5.645833333333333
1410,MS,DIESEL,09/2024,5.603448275862069
1411,MS,DIESEL,09/2025,6.0
1412,MS,DIESEL,10/2022,5.725274725274725
1413,MS,DIESEL,10/2023,4.975609756097561
1414,MS,DIESEL,10/2024,5.590909090909091
1415,MS,DIESEL,10/2025,6.027027027027027
1416,MS,DIESEL,11/2022,6.196969696969697
1417,MS,DIESEL,11/2023,5.7631578947368425
1418,MS,DIESEL,11/2024,5.743589743589744
1419,MS,DIESEL,11/2025,6.055555555555555
1420,MS,DIESEL,12/2022,6.247191011235955
1421,MS,DIESEL,12/2023,5.241935483870968
1422,MS,DIESEL,12/2024,5.788732394366197
1423,MS,DIESEL,12/2025,6.037037037037037
1424,MS,DIESEL,<NA>/<NA>,5.770197486535009
1514,MT,DIESEL,01/2022,6.112244897959184
1515,MT,DIESEL,01/2023,5.321428571428571
1516,MT,DIESEL,01/2024,5.454545454545454
